TweetNo,Label,Target,Topic,Phrase,TweetText,clean_text,label
3107,NOT,,,,"@NitzanHorowitz באמת, כמה ""יפה"", מצד הכהניסט הנבער הזה גולן, שלא לטעון לכס הנהגת(!) ""מרצ"", שניה ורבע לאחר, שהחליט להסתנן אליה (בברכתך המצערת, יש לציין). כנראה הבין, שיש ב""מרצ"" מספיק שמאלניותים *אמיתיותים*, שישליכוהו לקיבינימט מכל המדרגות אם ינסה, יימח-שמו.",באמת כמה יפה מצד הכהניסט הנבער הזה גולן שלא לטעון לכס הנהגת מרצ שניה ורבע לאחר שהחליט להסתנן אליה בברכתך המצערת יש לציין כנראה הבין שיש במרצ מספיק שמאלניותים אמיתיותים שישליכוהו לקיבינימט מכל המדרגות אם ינסה יימחשמו,0
3108,NOT,,,,@EyalZivIL שישקר את ההמונים שעוד מאמינים לשרוף.,שישקר את ההמונים שעוד מאמינים לשרוף,0
3109,NOT,,,,"@Saba10D @yairlapid ערבי פושע מועד, שירו עליו במהלך שוד כדי להפחיד אותו, ובפועל הוא נהרג - היורה שלו - אדם תמים שומר חוק - נעצר מיד ונאשם ברצח (!) וכאן ילד יהודי תמים ויפה, שבסך הכל נסע במכונית בארץ שלו, הרוצחים שלו משוחררים לחופשי ואפילו לא נחקרו (!) #בושה_וחרפה #דם_יהודי_הפקר",ערבי פושע מועד שירו עליו במהלך שוד כדי להפחיד אותו ובפועל הוא נהרג היורה שלו אדם תמים שומר חוק נעצר מיד ונאשם ברצח וכאן ילד יהודי תמים ויפה שבסך הכל נסע במכונית בארץ שלו הרוצחים שלו משוחררים לחופשי ואפילו לא נחקרו,0
3110,NOT,,,,בא לי לריב עם תומכי פלסטין או משהו משעמם לי,בא לי לריב עם תומכי פלסטין או משהו משעמם לי,0
3111,NOT,,,,"@PPalchinsky @AmirOhana אם ההרוג הוא ילד ערבי, מטשטשים עובדות וממשיכים הלאה",אם ההרוג הוא ילד ערבי מטשטשים עובדות וממשיכים הלאה,0
3112,NOT,,,,@kann_news @KalmanLiebskind @asaf_lib עוד מעט הוא יגיד שגם התיק נגד נתניהו נרקם כנקמה על רצח רבין. ביביסט קטן שלי.,עוד מעט הוא יגיד שגם התיק נגד נתניהו נרקם כנקמה על רצח רבין ביביסט קטן שלי,0
3113,NOT,,,,לדעתי השימוש באימוג׳ים זה סאחי רצח.,לדעתי השימוש באימוג׳ים זה סאחי רצח,0
3114,NOT,,,,"עוד מעט הוא יגיד שגם התיק נגד נתניהו - נקמה. (אולי נקמה על רצח רבין, מי יודע). ביביסט קטן שלי. https://t.co/yAC9N9VJM5",עוד מעט הוא יגיד שגם התיק נגד נתניהו נקמה אולי נקמה על רצח רבין מי יודע ביביסט קטן שלי,0
3115,NOT,,,,@batelkol אהוביה סנדק נהרג באשמת החברים שלו שברחו מהמשטרה. הוא נהרג באשמת כל אלו שלא חשבו שיש בעיה כאשר נער ערבי בגיל של הבן שלי נהרג כי נסע במכונית במושב האחורי (היה יידוי אבנים בסביבה בלי קשר אליו. החיילים צעקו לנהג לעצור והוא לא שמע אז הם ירו) הוא נהרג כי יש כיבוש. מי שבעד הכיבוש אשם,אהוביה סנדק נהרג באשמת החברים שלו שברחו מהמשטרה הוא נהרג באשמת כל אלו שלא חשבו שיש בעיה כאשר נער ערבי בגיל של הבן שלי נהרג כי נסע במכונית במושב האחורי היה יידוי אבנים בסביבה בלי קשר אליו החיילים צעקו לנהג לעצור והוא לא שמע אז הם ירו הוא נהרג כי יש כיבוש מי שבעד הכיבוש אשם,0
3116,NOT,,,,"@ronnyeps @Amohamednur @AnkaraUni @IsraelHayomHeb יש סומליה ויש ""א-שבאבסטן"", ברוח פתחלנד. אני חושב שאם יש שני דברים מרכזיים שישראל למדה מלבנון הם: א. לא להכניס גוף בריא למיטה חולה ולא לחשוב שאפשר לנצל משברים חיצוניים לטובתך. ב. אי אפשר לקבל התעצמות של ארגוני טרור, ומה שהיה נכון לגבי הפת""ח בלבנון - נכון בהחלט גם על א-שבאב בסומליה",יש סומליה ויש אשבאבסטן ברוח פתחלנד אני חושב שאם יש שני דברים מרכזיים שישראל למדה מלבנון הם א לא להכניס גוף בריא למיטה חולה ולא לחשוב שאפשר לנצל משברים חיצוניים לטובתך ב אי אפשר לקבל התעצמות של ארגוני טרור ומה שהיה נכון לגבי הפתח בלבנון נכון בהחלט גם על אשבאב בסומליה,0
3117,NOT,UNT,,פאשיסטים,@EliHoter זה החרא פאשיסטים לאומני משיחי שגדל פה,זה החרא פאשיסטים לאומני משיחי שגדל פה,0
3118,NOT,,,,"@arnonsegal1 אווו, אולי עכשיו התקשורת תתעורר! למה הם רדפו ככה אחרי ערבים? למה הם נגחו בהם? זה יכול היה להיות חלילה נער ערבי שהיה מת! אחרי נוער הגבעות אתם לא הייתם חושבים לרדוף כך.. הנקודה ברורה",אווו אולי עכשיו התקשורת תתעורר למה הם רדפו ככה אחרי ערבים למה הם נגחו בהם זה יכול היה להיות חלילה נער ערבי שהיה מת אחרי נוער הגבעות אתם לא הייתם חושבים לרדוף כך הנקודה ברורה,0
3119,NOT,,,,"@Notbyname לשרוף את האצבעות זה רעיון מעניין, אני בעד!",לשרוף את האצבעות זה רעיון מעניין אני בעד,0
3120,NOT,,,,סיפור הגנרטורים - חלק ב': אחרי הסכסוך בין רשות האנרגיה בעזה לבעלי הגנרטורים - חמאס קבע מחיר פשרה של 3.3 שקלים לקילו וואט. מה אין בהודעה של חמאס? כמה כסף בעלי הגנרטורים צריכים לשלם להם כל חודש כדי להחזיק בלוקסוס הזה https://t.co/F5Wem3YORj,סיפור הגנרטורים חלק ב אחרי הסכסוך בין רשות האנרגיה בעזה לבעלי הגנרטורים חמאס קבע מחיר פשרה של שקלים לקילו וואט מה אין בהודעה של חמאס כמה כסף בעלי הגנרטורים צריכים לשלם להם כל חודש כדי להחזיק בלוקסוס הזה,0
3121,NOT,,,,פיגוע ירי צומת אריאל...,פיגוע ירי צומת אריאל,0
3122,hate,Haredim,Pluralism,החרדים,@amitaiz החרדים עשו למדינה מה שאף צבא ערבי לא הצליח. לא חושב שבשום מלחמה שהייתה נגרם נזק כמו שבני ברק וכמה שכונות בירושליים וישובים חרדיים גרמו,החרדים עשו למדינה מה שאף צבא ערבי לא הצליח לא חושב שבשום מלחמה שהייתה נגרם נזק כמו שבני ברק וכמה שכונות בירושליים וישובים חרדיים גרמו,1
3123,hate,Palestinians supporters,Occupation,פלסטיני,"@lehutsonet אף פעם לא נתקלתי בפרו פלסטיני שיכול לספר לי על ההיסטוריה הפלסטניאית הפרא כיבושית, על התרבות המייחדת את הפלסטינאים ושקושרת אותם לאדמה הזו או על מאכלים פלסטינאים אתניים ואמנות פלסטינאית.",אף פעם לא נתקלתי בפרו פלסטיני שיכול לספר לי על ההיסטוריה הפלסטניאית הפרא כיבושית על התרבות המייחדת את הפלסטינאים ושקושרת אותם לאדמה הזו או על מאכלים פלסטינאים אתניים ואמנות פלסטינאית,1
3124,NOT,,,,"במקרה הטוב זה רק עיכוב של עשר דק ובמקרה פחות טוב פשוט הופכים לך את הרכב כאילו אתה פושע. עשרות פעמים הייתי במצבים כאלה. רכב עם אנשים בלי פיאות עובר חופשי, רכב עם אנשים עם פיאות נתקע ועובר ביקורת קפדנית. זה לא פעם ב... זאת שיגרה. שיגרה שמתנהגים אליך כמו לפושע או מחבל.",במקרה הטוב זה רק עיכוב של עשר דק ובמקרה פחות טוב פשוט הופכים לך את הרכב כאילו אתה פושע עשרות פעמים הייתי במצבים כאלה רכב עם אנשים בלי פיאות עובר חופשי רכב עם אנשים עם פיאות נתקע ועובר ביקורת קפדנית זה לא פעם ב זאת שיגרה שיגרה שמתנהגים אליך כמו לפושע או מחבל,0
3125,NOT,,,,@HagaiShechter ואת זה לא יפרסמו חס וחלילה בחדשות של הערוצים המסחריים וערוץ 11 שאנחנו משלמים עליו ... כמו שאמרת לא היה רצח אז הכל טוב....עצוב,ואת זה לא יפרסמו חס וחלילה בחדשות של הערוצים המסחריים וערוץ שאנחנו משלמים עליו כמו שאמרת לא היה רצח אז הכל טובעצוב,0
3126,NOT,,,,"@twittyathome @YoavShani1 @0xVitaly הם לא שמאל ציוני, אף אחד לא מתלבט בינם לבין לפיד...",הם לא שמאל ציוני אף אחד לא מתלבט בינם לבין לפיד,0
3127,NOT,,,,@Teo_dor1 ימח שמו,ימח שמו,0
3128,NOT,,,,@FrauDoc ידוע שאוהד אמיתי מביא לעולם ילדים רק בשביל ששחקנים יוכלו לאנוס אותם 😕,ידוע שאוהד אמיתי מביא לעולם ילדים רק בשביל ששחקנים יוכלו לאנוס אותם,0
3129,NOT,,,,"@eupheu גם רוצח זברות וגם שיצו, מי היה מאמין 🙈",גם רוצח זברות וגם שיצו מי היה מאמין,0
3130,NOT,,,,"@TalShorrer בטח תותח הוא לא חרדי ,ערבי או מהפריפריה , תחי הצביעות משרת את האינטרסים שלך כתושב האזור .. אחרת היה פורע חוק ...ככה זה במדינת האנרכיה ..",בטח תותח הוא לא חרדי ערבי או מהפריפריה תחי הצביעות משרת את האינטרסים שלך כתושב האזור אחרת היה פורע חוק ככה זה במדינת האנרכיה,0
3131,NOT,,,,"@JoshBreiner עוד השג מפואר של נתניהו. בנייה וגידול מדגרת טרור יהודי ביו""ש ללא שום נסיון של ריסון. עוד נותרה איזה חלקה טובה במדינה הזאת?",עוד השג מפואר של נתניהו בנייה וגידול מדגרת טרור יהודי ביוש ללא שום נסיון של ריסון עוד נותרה איזה חלקה טובה במדינה הזאת,0
3132,hate,Palestine,Politics,פלסטין,@FluffyBodySoap כאילו אני די ליברלית ויותר נוטה לכיוון שמאל אבל כל הקטע של פלסטין זה בולשיט,כאילו אני די ליברלית ויותר נוטה לכיוון שמאל אבל כל הקטע של פלסטין זה בולשיט,1
